Itemname,Effectnum,Unixtime,Value
Team Captain,46,1649760288,1277.3375
Team Captain,58,1709675964,375.6875
Team Captain,62,1722190204,330.605
Team Captain,66,1634373473,147.2695
Team Captain,67,1634025904,175.82175
Team Captain,8,1704283367,375.6875
Team Captain,9,1704923665,766.4025
Team Captain,81,1554209021,1953.575
Team Captain,87,1668827189,1502.75
Team Captain,88,1706537776,601.1
Western Wear,40,1631873239,31.557750000000002
Large Luchadore,11,1683334414,202.87125
Large Luchadore,16,1627503667,150.275
Large Luchadore,18,1703884754,195.35750000000002
Large Luchadore,29,1719565363,195.35750000000002
Large Luchadore,30,1710081937,300.55
Large Luchadore,32,1691179807,165.3025
Large Luchadore,33,1710246945,247.95375
Large Luchadore,56,1712414843,195.35750000000002
Large Luchadore,6,1643392017,142.76125
Large Luchadore,70,1711915205,1998.6575
Large Luchadore,9,1703715872,751.375
Large Luchadore,60,1618257491,51.0935
Large Luchadore,77,1649452803,3230.9125
Large Luchadore,80,1706053561,3080.6375000000003
Medic's Mountain Cap,16,1489120780,45.0825
Medic's Mountain Cap,46,1709151640,871.595
Medic's Mountain Cap,72,1712746487,450.825
Medic's Mountain Cap,87,1700320514,450.825
Medic's Mountain Cap,65,1533304062,16.53025
Big Country,14,1712114821,165.3025
Big Country,37,1678630480,54.099000000000004
Big Country,65,1627574590,30.055
Big Country,90,1567009403,87.15950000000001
Big Country,87,1712219131,202.87125
Grimm Hatte,12,1594341745,43.579750000000004
Grimm Hatte,29,1639977161,63.115500000000004
Grimm Hatte,69,1721142688,721.32
Grimm Hatte,89,1690299644,293.03625
Grimm Hatte,90,1635880372,285.5225
Grimm Hatte,61,1700153005,84.154
Grimm Hatte,68,1622718935,40.57425
Professor's Peculiarity,79,1723934397,1577.8875
Professor's Peculiarity,87,1431659129,72.132
Private Eye,88,1571590255,36.066
Private Eye,63,1589301409,60.11
Reggaelator,10,1660798003,255.4675
Reggaelator,38,1643447500,525.9625
Reggaelator,47,1489623789,243.4455
Reggaelator,8,1559669592,61.61275
Reggaelator,88,1611657722,64.61825
Honcho's Headgear,38,1660400208,405.7425
Honcho's Headgear,61,1574627753,18.033
Honcho's Headgear,9,1706971904,187.84375
Honcho's Headgear,75,1586259937,267.4895
Honcho's Headgear,88,1689457634,90.165
Connoisseur's Cap,19,1460123389,75.1375
Connoisseur's Cap,35,1594585502,18.033
Connoisseur's Cap,38,1701293544,255.4675
Connoisseur's Cap,61,1591984393,15.0275
Furious Fukaamigasa,14,1711606718,357.6545
Furious Fukaamigasa,19,1693647134,46.58525
Furious Fukaamigasa,35,1557837978,16.53025
Charmer's Chapeau,12,1714210912,30.055
Charmer's Chapeau,15,1692279429,75.1375
Charmer's Chapeau,29,1589998842,39.0715
Charmer's Chapeau,44,1672889127,661.21
Charmer's Chapeau,58,1499318612,61.61275
Charmer's Chapeau,62,1712081293,94.67325
Charmer's Chapeau,69,1429724802,405.7425
Ol' Geezer,17,1598557989,112.70625
Ol' Geezer,89,1676714655,150.275
Desert Marauder,58,1587017356,18.033
Desert Marauder,70,1719978094,330.605
Desert Marauder,73,1626366164,826.5125
Desert Marauder,88,1719128873,102.187
Desert Marauder,90,1643126748,150.275
Desert Marauder,79,1639867244,1051.925
Sultan's Ceremonial,57,1670060294,24.044
Sultan's Ceremonial,72,1619430991,67.62375
Jumper's Jeepcap,39,1707406081,127.73375
Jumper's Jeepcap,61,1690298925,31.557750000000002
Jumper's Jeepcap,77,1711657322,1051.925
Capo's Capper,11,1568393226,19.53575
Capo's Capper,33,1609312169,19.53575
Capo's Capper,36,1676814357,24.044
Capo's Capper,58,1609351128,19.53575
Capo's Capper,68,1640277332,112.70625
Cosa Nostra Cap,30,1708199428,81.1485
Cosa Nostra Cap,47,1714784960,976.7875
Cosa Nostra Cap,6,1511198209,33.0605
Cosa Nostra Cap,76,1707577146,1653.025
Copper's Hard Top,63,1654327414,45.0825
Tam O' Shanter,33,1567465386,13.524750000000001
Tam O' Shanter,40,1437506638,31.557750000000002
Tam O' Shanter,43,1707421564,1172.145
Tam O' Shanter,44,1712428780,392.21775
Infernal Impaler,19,1672761550,57.1045
Infernal Impaler,30,1697787421,69.12650000000001
Infernal Impaler,6,1469494772,75.1375
Infernal Impaler,17,1693648989,240.44
Your Worst Nightmare,14,1714483562,285.5225
Your Worst Nightmare,19,1698622428,57.1045
Your Worst Nightmare,29,1647916268,43.579750000000004
Your Worst Nightmare,38,1707843580,495.9075
Your Worst Nightmare,44,1723585378,601.1
Your Worst Nightmare,58,1590762661,31.557750000000002
Your Worst Nightmare,8,1616407204,49.59075
Your Worst Nightmare,81,1715539736,1931.03375
Your Worst Nightmare,107,1677856329,127.73375
Your Worst Nightmare,89,1679024578,225.4125
One-Man Army,29,1711941163,42.077
One-Man Army,66,1537181480,42.077
One-Man Army,72,1630229173,187.84375
One-Man Army,89,1701198317,240.44
Outdoorsman,10,1461790089,45.0825
Outdoorsman,13,1707858188,127.73375
Outdoorsman,8,1672581798,51.0935
Outdoorsman,89,1598086551,48.088
Outdoorsman,87,1643990956,145.76675
Outdoorsman,76,1638830548,360.66
Outdoorsman,78,1724686550,885.1197500000001
Tavish DeGroot Experience,11,1711980821,27.049500000000002
Tavish DeGroot Experience,31,1542564203,12.773375
Tavish DeGroot Experience,60,1701289038,16.53025
Tavish DeGroot Experience,83,1712601311,480.88
Tavish DeGroot Experience,77,1676950293,571.045
Tavish DeGroot Experience,89,1714935332,165.3025
Pencil Pusher,10,1638665400,676.2375000000001
Pencil Pusher,11,1500273561,90.165
Pencil Pusher,15,1695314041,435.7975
Pencil Pusher,30,1707133966,398.22875
Pencil Pusher,38,1633584371,849.05375
Pencil Pusher,6,1607790710,87.15950000000001
Pencil Pusher,60,1711939381,202.87125
Pencil Pusher,9,1709703162,1127.0625
Pencil Pusher,43,1637732028,2479.5375
Buccaneer's Bicorne,14,1640424057,180.33
Buccaneer's Bicorne,29,1692184733,58.60725
Buccaneer's Bicorne,35,1595703822,16.53025
Buccaneer's Bicorne,46,1695128119,736.3475
Buccaneer's Bicorne,8,1683724093,97.67875000000001
Buccaneer's Bicorne,62,1708598309,93.1705
Buccaneer's Bicorne,87,1708121002,247.95375
Buccaneer's Bicorne,108,1648369025,150.275
Little Buddy,18,1598177553,16.53025
Little Buddy,34,1610499793,25.54675
Little Buddy,40,1650731870,34.563250000000004
Little Buddy,89,1704382220,150.275
Little Buddy,71,1683330349,165.3025
Gym Rat,40,1659779875,60.11
Gym Rat,62,1587584286,10.51925
Gym Rat,71,1690014089,210.385
Gym Rat,87,1499099470,57.1045
Hot Dogger,11,1693899660,24.044
Hot Dogger,89,1698348733,127.73375
Birdcage,10,1711655785,67.62375
Birdcage,14,1536589580,75.1375
Birdcage,16,1673218363,27.049500000000002
Birdcage,17,1690459871,76.64025
Birdcage,39,1705776622,97.67875000000001
Birdcage,43,1561886121,97.67875000000001
Birdcage,44,1649189248,172.81625
Birdcage,87,1714310141,127.73375
Birdcage,76,1583431102,186.341
Birdcage,107,1523897567,27.049500000000002
Backwards Ballcap,14,1714168575,539.48725
Backwards Ballcap,38,1633162897,285.5225
Backwards Ballcap,56,1716120944,57.1045
Backwards Ballcap,58,1691354452,52.59625
Backwards Ballcap,87,1677923974,360.66
Backwards Ballcap,70,1703321299,525.9625
Swagman's Swatter,10,1689409665,150.275
Swagman's Swatter,13,1707079136,345.6325
Swagman's Swatter,29,1699958242,48.088
Swagman's Swatter,40,1715798942,210.385
Swagman's Swatter,45,1720462998,1427.6125
Swagman's Swatter,8,1714136678,75.1375
Swagman's Swatter,69,1677417921,315.5775
Swagman's Swatter,89,1707394207,255.4675
Swagman's Swatter,66,1672524821,66.121
Swagman's Swatter,90,1709567705,246.451
Swagman's Swatter,70,1584473702,285.5225
Flamboyant Flamenco,13,1663490271,601.1
Flamboyant Flamenco,17,1627928990,195.35750000000002
Flamboyant Flamenco,37,1694085303,210.385
Flamboyant Flamenco,45,1664941408,1202.2
Flamboyant Flamenco,60,1603525512,18.033
Flamboyant Flamenco,8,1580765282,76.64025
Flamboyant Flamenco,79,1709152633,2554.675
Flamboyant Flamenco,81,1676861009,3381.1875
Flamboyant Flamenco,73,1637335762,1653.025
Flamboyant Flamenco,9,1621002025,139.75575
Flamboyant Flamenco,85,1626636966,293.03625
Virtual Reality Headset,39,1696857590,67.62375
Virtual Reality Headset,19,1707248569,30.055
Hat With No Name,11,1631630062,55.60175
Hat With No Name,36,1693836551,43.579750000000004
Hat With No Name,12,1714170270,25.54675
Hat With No Name,13,1723450875,601.1
Hat With No Name,34,1678187509,34.563250000000004
Hat With No Name,9,1712239587,247.95375
Hat With No Name,108,1722490642,330.605
Head Warmer,16,1686324932,61.61275
Head Warmer,15,1723711043,99.1815
Head Warmer,58,1722793852,120.22
Head Warmer,36,1690398014,36.066
Head Warmer,14,1711738439,315.5775
Head Warmer,33,1704580388,46.58525
Head Warmer,89,1711997249,420.77
Big Elfin Deal,46,1651676146,300.55
Big Elfin Deal,56,1516135623,19.53575
Big Elfin Deal,90,1512919197,39.0715
Big Elfin Deal,109,1634371717,30.055
Brown Bomber,8,1641034552,79.64575
Brown Bomber,29,1594666229,36.066
Brown Bomber,37,1680715939,180.33
Brown Bomber,46,1527957523,488.39375
Brown Bomber,60,1599084855,18.033
Brown Bomber,10,1616886832,112.70625
Brown Bomber,44,1679506565,1066.9525
Brown Bomber,72,1648988941,443.31125000000003
Lucky Shot,18,1631912929,30.055
Lucky Shot,60,1498959786,21.0385
Lucky Shot,19,1620836504,55.60175
Lucky Shot,17,1710247266,270.495
Lucky Shot,35,1694300255,37.56875
Lucky Shot,63,1684692136,172.81625
Lucky Shot,78,1566057296,246.451
Lucky Shot,47,1712836455,1051.925
Helmet Without a Home,10,1713204232,52.59625
Helmet Without a Home,35,1595569101,10.51925
Helmet Without a Home,9,1714398992,57.1045
Helmet Without a Home,45,1680457516,435.7975
Waxy Wayfinder,17,1652314804,87.15950000000001
Waxy Wayfinder,19,1426736930,75.1375
Waxy Wayfinder,44,1604998549,135.2475
Waxy Wayfinder,72,1501714229,114.209
Waxy Wayfinder,87,1693427248,117.2145
Waxy Wayfinder,90,1648628069,84.154
Fruit Shoot,13,1711893586,142.76125
Fruit Shoot,16,1652313161,42.077
Fruit Shoot,46,1659255188,405.7425
Fruit Shoot,73,1628795044,480.88
Fruit Shoot,79,1683404767,976.7875
Fruit Shoot,90,1702029006,135.2475
Front Runner,40,1703617820,144.264
Front Runner,64,1721308494,187.84375
Front Runner,9,1703007245,114.209
Front Runner,70,1700994808,375.6875
Front Runner,81,1554043977,234.429
Front Runner,86,1711656118,413.25625
Front Runner,11,1604870152,27.049500000000002
Front Runner,73,1598098678,556.0175
Gentleman's Ushanka,13,1607421571,162.297
Gentleman's Ushanka,45,1570260732,180.33
Gentleman's Ushanka,73,1636210637,1051.925
Liquidator's Lid,33,1609379511,16.53025
Liquidator's Lid,36,1566124995,15.0275
Liquidator's Lid,38,1547871477,180.33
Liquidator's Lid,46,1673729675,826.5125
Liquidator's Lid,9,1711892965,120.22
Liquidator's Lid,69,1710007866,375.6875
Fed-Fightin' Fedora,16,1692310420,55.60175
Fed-Fightin' Fedora,40,1593622737,66.121
Fed-Fightin' Fedora,47,1653590502,1127.0625
Fed-Fightin' Fedora,69,1717280905,736.3475
Fed-Fightin' Fedora,9,1585454078,57.1045
Fed-Fightin' Fedora,108,1639690874,90.165
Fed-Fightin' Fedora,81,1670105808,6536.962500000001
HazMat Headcase,14,1694278039,2704.9500000000003
HazMat Headcase,31,1719568120,375.6875
HazMat Headcase,36,1632966891,195.35750000000002
Soviet Gentleman,65,1422044697,34.563250000000004
Soviet Gentleman,58,1673207385,45.0825
Soviet Gentleman,69,1632646650,180.33
Soviet Gentleman,30,1485284928,42.077
Hat of Cards,11,1636976129,40.57425
Hat of Cards,34,1699959272,21.0385
Hat of Cards,59,1708944972,225.4125
Hat of Cards,8,1662713977,55.60175
Hat of Cards,18,1537476792,36.066
Hat of Cards,83,1714168648,616.1275
Hat of Cards,88,1673098020,103.68975
War Pig,17,1611840231,243.4455
War Pig,29,1594541599,49.59075
War Pig,30,1717510417,169.81075
War Pig,36,1545590973,46.58525
War Pig,56,1724684503,48.088
War Pig,61,1605727406,78.143
War Pig,8,1636655408,127.73375
War Pig,85,1564945244,275.00325
War Pig,82,1709152394,1051.925
War Pig,87,1690988623,616.1275
War Pig,14,1651391070,450.825
War Pig,13,1703836637,826.5125
War Pig,88,1696590749,225.4125
Crone's Dome,13,1710247007,931.705
Crone's Dome,29,1712095160,255.4675
Crone's Dome,62,1695127014,202.87125
Crone's Dome,65,1720129584,195.35750000000002
Crone's Dome,7,1586426356,70.62925
Crone's Dome,89,1627601235,721.32
Crone's Dome,71,1634858014,1728.1625000000001
Crone's Dome,88,1532292833,210.385
Crone's Dome,87,1653041908,1502.75
Crone's Dome,15,1639678190,181.83275
Crone's Dome,109,1714936433,721.32
Crone's Dome,110,1690759293,1051.925
Crone's Dome,108,1627509536,488.39375
Voodoo JuJu (Slight Return),31,1673889381,16.53025
Voodoo JuJu (Slight Return),70,1632069941,112.70625
Voodoo JuJu (Slight Return),19,1589552358,43.579750000000004
Voodoo JuJu (Slight Return),13,1649365319,106.69525
Voodoo JuJu (Slight Return),66,1500045821,30.055
Voodoo JuJu (Slight Return),7,1491723815,34.563250000000004
Voodoo JuJu (Slight Return),12,1586654835,9.0165
Voodoo JuJu (Slight Return),108,1714170610,90.165
Coffin Kit,30,1574098358,2141.41875
Coffin Kit,38,1600542265,4357.975
Soldier's Slope Scopers,15,1696948829,52.59625
Soldier's Slope Scopers,30,1599528969,57.1045
Soldier's Slope Scopers,66,1523049849,37.56875
Soldier's Slope Scopers,7,1593780624,19.53575
Soldier's Slope Scopers,47,1661071707,1142.09
Soldier's Slope Scopers,109,1623110475,52.59625
Soldier's Slope Scopers,107,1643079257,75.1375
Cold Killer,56,1566080818,39.0715
Cold Killer,57,1690883349,40.57425
Cold Killer,13,1623634521,350.14075
Tough Stuff Muffs,18,1687081422,45.0825
Tough Stuff Muffs,74,1643589652,2975.445
Tough Stuff Muffs,108,1720803394,237.4345
Tough Stuff Muffs,13,1686162578,302.05275
Barnstormer,35,1571273762,13.524750000000001
Barnstormer,108,1695124870,111.2035
Brotherhood of Arms,11,1630088945,81.1485
Brotherhood of Arms,12,1594661293,37.56875
Brotherhood of Arms,34,1695123367,39.0715
Brotherhood of Arms,62,1693142745,180.33
Brotherhood of Arms,68,1708167277,270.495
Brotherhood of Arms,8,1691521079,102.187
Brotherhood of Arms,83,1695124075,1127.0625
Brotherhood of Arms,87,1709152702,1329.93375
Brotherhood of Arms,108,1708102835,330.605
Well-Rounded Rifleman,10,1677761749,278.00875
Well-Rounded Rifleman,14,1703844272,300.55
Well-Rounded Rifleman,29,1677853041,60.11
Well-Rounded Rifleman,61,1693923273,91.66775
Well-Rounded Rifleman,62,1626291627,82.65125
Well-Rounded Rifleman,88,1615562392,90.165
Well-Rounded Rifleman,108,1707080862,390.71500000000003
Powdered Practitioner,19,1685260284,34.563250000000004
Powdered Practitioner,29,1701379510,22.54125
Powdered Practitioner,73,1418537382,111.2035
Powdered Practitioner,87,1632505395,141.2585
Powdered Practitioner,90,1639108730,126.23100000000001
Powdered Practitioner,76,1649458376,751.375
Powdered Practitioner,16,1594671027,21.0385
Powdered Practitioner,109,1679546104,52.59625
Powdered Practitioner,108,1573289607,24.044
Pom-Pommed Provocateur,85,1619969759,90.165
Milkman,17,1673084143,100.68425
Milkman,19,1574098620,25.54675
Milkman,30,1719609642,79.64575
Milkman,31,1435188621,16.53025
Milkman,40,1648844545,67.62375
Milkman,57,1705325589,33.0605
Milkman,8,1683355717,57.1045
Milkman,9,1659778178,106.69525
Milkman,71,1627124745,147.2695
Bubble Pipe,13,1685483455,450.825
Bubble Pipe,19,1716306136,88.66225
Bubble Pipe,80,1710171538,1036.8975
Bubble Pipe,70,1715810799,360.66
Bubble Pipe,87,1711109047,217.89875
Bubble Pipe,88,1677418022,52.59625
Counterfeit Billycock,13,1711932118,132.242
Counterfeit Billycock,14,1716299834,102.187
Counterfeit Billycock,30,1594546918,15.0275
Counterfeit Billycock,6,1697034141,19.53575
Counterfeit Billycock,63,1582359998,37.56875
L'Inspecteur,16,1692134233,28.55225
L'Inspecteur,37,1634983514,42.077
L'Inspecteur,9,1712592468,58.60725
L'Inspecteur,63,1587501362,42.077
L'Inspecteur,88,1622044558,31.557750000000002
Wraith Wrap,16,1608440899,51.0935
Wraith Wrap,37,1623424895,142.76125
Wraith Wrap,56,1589546572,16.53025
Wraith Wrap,67,1714172205,88.66225
Wraith Wrap,70,1686461333,601.1
Wraith Wrap,11,1622360983,34.563250000000004
Wraith Wrap,89,1659255693,183.3355
Wraith Wrap,88,1711910577,157.78875
Wraith Wrap,87,1619425607,225.4125
Wraith Wrap,9,1672582763,105.1925
Wraith Wrap,6,1712647256,46.58525
Antlers,61,1711937960,2178.9875
Modest Metal Pile of Scrap,15,1607720489,24.044
Modest Metal Pile of Scrap,73,1679351798,1953.575
Modest Metal Pile of Scrap,79,1622417669,751.375
Modest Metal Pile of Scrap,87,1600714438,187.84375
Modest Metal Pile of Scrap,66,1627435088,33.0605
Modest Metal Pile of Scrap,8,1679421377,34.563250000000004
Letch's LED,61,1440264532,21.0385
Letch's LED,87,1705524336,120.22
Letch's LED,17,1649854051,70.62925
Letch's LED,9,1705524248,120.22
Galvanized Gibus,61,1712096062,48.088
Galvanized Gibus,63,1681548082,338.11875000000003
Galvanized Gibus,72,1706053887,834.02625
Galvanized Gibus,10,1715478269,120.22
Galvanized Gibus,73,1697237925,2704.9500000000003
Galvanized Gibus,14,1712078820,210.385
Galvanized Gibus,17,1625915898,165.3025
Galvanized Gibus,110,1669508805,106.69525
Galvanized Gibus,107,1577185967,48.088
Galvanized Gibus,13,1707116539,225.4125
Soldered Sensei,58,1715032784,330.605
Soldered Sensei,70,1694276478,2028.7125
Soldered Sensei,60,1587131433,24.044
Soldered Sensei,90,1608152780,293.03625
Soldered Sensei,87,1715798180,2028.7125
Soldered Sensei,89,1672889737,1036.8975
Soldered Sensei,85,1584473793,751.375
Soldered Sensei,73,1682976545,6386.6875
Shooter's Tin Topi,62,1594408102,9.0165
Shooter's Tin Topi,65,1503710757,25.54675
Shooter's Tin Topi,14,1541182205,54.099000000000004
Shooter's Tin Topi,82,1704161442,354.649
Shooter's Tin Topi,10,1711686935,31.557750000000002
Shooter's Tin Topi,87,1648988379,79.64575
Noble Nickel Amassment of Hats,64,1616106148,64.61825
Noble Nickel Amassment of Hats,88,1671727374,63.115500000000004
Noble Nickel Amassment of Hats,16,1612386368,31.557750000000002
Base Metal Billycock,14,1557746752,48.088
Base Metal Billycock,69,1653426061,82.65125
Base Metal Billycock,17,1714980341,54.099000000000004
Base Metal Billycock,88,1588129723,25.54675
Base Metal Billycock,110,1561930083,21.0385
Towering Titanium Pillar of Hats,6,1677852911,14.276125
Towering Titanium Pillar of Hats,69,1653132080,195.35750000000002
Towering Titanium Pillar of Hats,108,1683331146,72.132
Gridiron Guardian,65,1419089676,36.066
Gridiron Guardian,67,1674623915,22.54125
Gridiron Guardian,31,1488082048,15.0275
Tyrantium Helmet,33,1711724031,27.049500000000002
Tyrantium Helmet,57,1589133003,18.033
Tyrantium Helmet,72,1643240162,225.4125
Tyrantium Helmet,35,1402001677,24.044
Tyrantium Helmet,80,1685469316,1127.0625
Tyrantium Helmet,87,1644741679,180.33
Steel Shako,60,1493403902,19.53575
Steel Shako,72,1711136270,150.275
Steel Shako,15,1494968821,42.077
Steel Shako,78,1557688857,97.67875000000001
Bot Dogger,76,1661306298,883.617
Bot Dogger,90,1534010188,105.1925
Bot Dogger,109,1679221771,30.055
Ye Oiled Baker Boy,30,1712077293,21.0385
Ye Oiled Baker Boy,69,1639063806,135.2475
Ye Oiled Baker Boy,88,1636883592,37.56875
Ye Oiled Baker Boy,89,1711617570,111.2035
Ye Oiled Baker Boy,14,1711932736,102.187
Pure Tin Capotain,64,1589331418,30.055
Plumber's Pipe,17,1695124338,43.579750000000004
Plumber's Pipe,85,1590973319,45.0825
Plumber's Pipe,34,1500218290,13.524750000000001
Plumber's Pipe,16,1470849308,25.54675
Electric Escorter,69,1712199465,100.68425
Electric Escorter,80,1722120139,510.935
Electric Escorter,17,1583607062,36.066
Electric Escorter,76,1656404216,450.825
Electric Escorter,89,1613276000,34.563250000000004
Electric Escorter,75,1711208343,330.605
Electric Escorter,90,1641000566,63.115500000000004
Full Metal Drill Hat,13,1670412404,150.275
Full Metal Drill Hat,63,1534855684,46.58525
Full Metal Drill Hat,71,1650789515,262.98125
Full Metal Drill Hat,110,1704158634,87.15950000000001
Metal Slug,70,1635700654,87.15950000000001
Metal Slug,83,1455638117,49.59075
Metal Slug,90,1600709282,42.077
Metal Slug,47,1681847197,360.66
Broadband Bonnet,71,1643961497,106.69525
Broadband Bonnet,72,1621066867,88.66225
Broadband Bonnet,58,1573674263,9.0165
Broadband Bonnet,90,1450999833,24.044
Broadband Bonnet,77,1557745753,75.1375
Bonk Leadwear,14,1711702824,133.74475
Bonk Leadwear,30,1565854525,18.033
Bonk Leadwear,71,1685459689,195.35750000000002
Bonk Leadwear,61,1644539755,21.0385
Bonk Leadwear,74,1712675609,961.76
Bonk Leadwear,46,1553538374,73.63475
Plug-In Prospector,62,1582999510,12.022
Plug-In Prospector,88,1628323206,33.0605
Bolted Bicorne,14,1711606596,85.65675
Timeless Topper,33,1711945818,15.0275
Timeless Topper,72,1585844102,90.165
Timeless Topper,109,1643304107,52.59625
Timeless Topper,67,1641390290,31.557750000000002
Timeless Topper,89,1635111380,90.165
Timeless Topper,66,1648945659,52.59625
Firewall Helmet,33,1527155628,18.033
Firewall Helmet,65,1597992055,42.077
Firewall Helmet,71,1720635928,268.99225
Firewall Helmet,58,1534075207,27.049500000000002
Firewall Helmet,35,1594745671,31.557750000000002
Firewall Helmet,19,1690882750,31.557750000000002
Firewall Helmet,108,1627601455,60.11
Respectless Robo-Glove,62,1609392801,12.022
Respectless Robo-Glove,90,1629216496,51.0935
Respectless Robo-Glove,87,1671738773,52.59625
Respectless Robo-Glove,70,1677753924,150.275
Respectless Robo-Glove,76,1627984565,225.4125
Respectless Robo-Glove,109,1619714502,36.066
Pyro's Boron Beanie,65,1668882973,24.044
Pyro's Boron Beanie,78,1523482955,97.67875000000001
Pyro's Boron Beanie,10,1670059167,45.0825
Halogen Head Lamp,71,1643058796,177.3245
Halogen Head Lamp,84,1618009778,130.73925
Halogen Head Lamp,87,1694278531,145.76675
Halogen Head Lamp,6,1587942362,9.0165
Halogen Head Lamp,75,1714168884,593.5862500000001
Platinum Pickelhaube,17,1463244771,64.61825
Virus Doctor,12,1709368632,37.56875
Virus Doctor,30,1708738516,180.33
Virus Doctor,9,1677163059,187.84375
Texas Tin-Gallon,56,1530060258,21.0385
Texas Tin-Gallon,87,1587111463,102.187
Texas Tin-Gallon,14,1519078552,85.65675
Bootleg Base Metal Billycock,19,1501083449,36.066
Bootleg Base Metal Billycock,61,1570258191,10.51925
Bootleg Base Metal Billycock,15,1440141547,33.0605
Bootleg Base Metal Billycock,109,1715104922,40.57425
Tungsten Toque,70,1705520931,225.4125
Tungsten Toque,14,1711393038,49.59075
Bunsen Brave,89,1641389575,112.70625
Bolted Birdcage,71,1716415207,210.385
Bolted Birdcage,44,1457211840,52.59625
Bolted Birdcage,8,1627550840,21.0385
Bolted Birdcage,89,1667023669,96.176
Bolted Birdcage,87,1696101608,105.1925
Tsarboosh,58,1591520090,12.022
Tsarboosh,10,1669099006,82.65125
Tsarboosh,65,1636318004,67.62375
Glasgow Great Helm,62,1684684221,34.563250000000004
Glasgow Great Helm,78,1611426859,375.6875
Glasgow Great Helm,16,1684052409,75.1375
Glasgow Great Helm,17,1661046265,300.55
Glasgow Great Helm,9,1632607679,81.1485
Hive Minder,90,1701863399,121.72275
Hive Minder,79,1714289363,826.5125
Katyusha,38,1719668397,195.35750000000002
Katyusha,88,1689067069,33.0605
Katyusha,89,1450930837,45.0825
Das Hazmattenhatten,61,1712218256,293.03625
Das Hazmattenhatten,14,1627599592,413.25625
Das Hazmattenhatten,83,1615763248,706.2925
Das Hazmattenhatten,79,1649186815,3005.5
Pardner's Pompadour,58,1590825865,25.54675
Pardner's Pompadour,14,1711984066,159.2915
Pardner's Pompadour,84,1578788368,195.35750000000002
Pardner's Pompadour,88,1633096681,72.132
Black Watch,34,1492120275,30.055
Black Watch,63,1685884864,204.374
Black Watch,30,1711811262,70.62925
Black Watch,90,1699097774,255.4675
Black Watch,11,1520254715,30.055
Black Watch,71,1704923602,458.33875
Tartan Spartan,57,1550833745,16.53025
Tartan Spartan,72,1634026239,165.3025
Tartan Spartan,74,1636008848,961.76
Tartan Spartan,71,1665347185,354.649
Tartan Spartan,17,1540211881,126.23100000000001
Das Naggenvatcher,62,1684183774,58.60725
Das Naggenvatcher,77,1555417612,232.92625
Das Naggenvatcher,35,1499272534,27.049500000000002
Das Naggenvatcher,107,1648296287,105.1925
Stormin' Norman,80,1619313934,338.11875000000003
Stormin' Norman,88,1619367961,27.049500000000002
Stormin' Norman,17,1498786511,105.1925
Stormin' Norman,67,1679226771,45.0825
Stormin' Norman,89,1679421388,103.68975
Stormin' Norman,107,1704158518,88.66225
Valley Forge,56,1589348514,13.524750000000001
Valley Forge,59,1565638007,15.0275
Valley Forge,29,1448461538,43.579750000000004
Valley Forge,12,1714210135,18.033
Valley Forge,17,1720175548,100.68425
Valley Forge,77,1652483311,631.155
Caribbean Conqueror,19,1641387530,81.1485
Caribbean Conqueror,67,1500344126,34.563250000000004
Caribbean Conqueror,62,1684103902,28.55225
Caribbean Conqueror,87,1616410293,90.165
Caribbean Conqueror,79,1515438953,225.4125
Caribbean Conqueror,33,1498991177,33.0605
Whirly Warrior,56,1711746384,75.1375
Whirly Warrior,30,1647527268,225.4125
Whirly Warrior,18,1676922551,106.69525
Whirly Warrior,8,1656157058,420.77
Whirly Warrior,86,1637513667,1427.6125
Whirly Warrior,64,1504646021,97.67875000000001
Whirly Warrior,16,1646600057,240.44
Whirly Warrior,13,1637513621,1089.49375
Whirly Warrior,90,1680452314,1029.38375
Federal Casemaker,31,1673136996,31.557750000000002
Federal Casemaker,10,1722980220,187.84375
Federal Casemaker,107,1677405025,255.4675
Rebel Rouser,18,1712861991,36.066
Rebel Rouser,34,1576967924,18.033
Rebel Rouser,35,1499554469,19.53575
Rebel Rouser,14,1711872244,225.4125
Rebel Rouser,65,1654760379,45.0825
Das Maddendoktor,17,1493690382,202.87125
Das Maddendoktor,31,1506865514,21.0385
Das Maddendoktor,35,1713408854,46.58525
Das Maddendoktor,60,1589559208,16.53025
Das Maddendoktor,19,1650697545,112.70625
Bear Necessities,60,1593975291,16.53025
Bear Necessities,13,1712077194,247.95375
Bear Necessities,14,1631279010,208.88225
Das Gutenkutteharen,57,1587603958,33.0605
Das Gutenkutteharen,13,1701165214,375.6875
Das Gutenkutteharen,17,1723450435,330.605
Das Gutenkutteharen,8,1615308494,34.563250000000004
Das Gutenkutteharen,19,1646446604,115.71175000000001
Belgian Detective,58,1587600616,15.0275
Wet Works,33,1631914650,30.055
Wet Works,62,1587601027,15.0275
Wet Works,90,1660672120,375.6875
Wet Works,88,1690297209,82.65125
Wet Works,12,1601662249,21.0385
Wet Works,39,1603699901,159.2915
Wet Works,19,1622275877,37.56875
Baron von Havenaplane,30,1401239029,27.049500000000002
Baron von Havenaplane,58,1624179431,22.54125
Baron von Havenaplane,11,1716298409,22.54125
Baron von Havenaplane,36,1561242924,18.033
Virtual Viewfinder,56,1722844765,1127.0625
Virtual Viewfinder,57,1673215815,901.65
Virtual Viewfinder,61,1717827575,2254.125
